Gene_ID,GeneName,GSM744800,GSM744801,GSM744802,GSM744803,GSM744804,GSM744805,GSM744806,GSM744807,GSM744808,GSM744809,GSM744810,GSM744811
261362_s_at,AT1G41880 /// AT3G55750,5980.2,7224.58,6064.75,6510.62,6439.26,6260.62,6288.78,5678.0,5668.99,6725.91,5231.85,6191.16
261363_at,AT1G41830,1632.91,1532.83,1536.2,1499.04,1813.82,1823.9,1589.44,1390.42,1438.53,1635.92,1789.87,1647.01
261364_at,AT1G53140,194.766,195.414,144.804,193.551,150.492,154.089,115.098,154.066,144.908,149.542,135.365,130.226
261365_at,AT1G53110,35.6845,22.5871,17.6199,26.0115,18.57,27.6291,21.3537,22.2905,13.5885,17.1566,16.7492,16.9798
261366_at,AT1G53100,29.199,33.2738,34.2739,40.6973,29.7677,30.4984,36.0045,26.413,33.1803,30.8296,30.7972,20.0138
261367_at,AT1G53080,1.63411,1.41543,0.961301,1.78887,0.872852,1.85281,2.48281,1.35722,4.59627,1.39286,0.933006,2.61644
261368_at,AT1G53070,277.775,266.92,344.398,326.535,357.509,342.643,381.512,385.042,359.64,420.911,315.458,301.379
261369_at,AT1G53060,26.1016,27.2156,24.7537,24.3947,33.6469,29.7419,18.3317,29.9635,24.4969,30.7927,25.4753,33.1159
261370_at,AT1G53050,421.12,400.093,342.463,391.696,335.569,345.863,306.69,337.7,375.79,362.022,328.03,394.247
261371_at,AT1G53020,12.3343,17.7821,6.71225,8.66866,38.9277,16.8938,3.41746,3.07244,11.6531,14.1347,18.6697,13.2113
261372_at,AT1G53010,21.5652,20.9572,22.3904,6.37389,19.684,0.479592,11.928,4.74378,22.1722,16.963,14.5903,11.9662
261373_at,AT1G53000,298.068,280.823,282.564,319.857,324.948,273.103,255.807,279.585,286.504,300.479,315.866,309.242
261374_at,AT1G52990,19.9313,15.2343,6.97254,3.32605,14.2841,16.9536,4.9104,9.86648,11.1827,6.92824,15.733,3.32734
261375_at,AT1G53160,17.1434,18.2664,7.44954,11.5894,8.1905,1.22572,5.30505,10.9574,5.69066,16.0293,8.30954,13.4177
261376_at,AT1G18660,396.685,483.575,491.228,507.064,589.387,566.743,474.978,521.409,527.387,474.351,372.058,532.456
261377_at,AT1G18850,342.3,318.652,399.527,561.735,426.679,428.77,427.814,396.719,394.904,436.338,417.533,400.203
261378_at,AT1G18890,256.139,263.193,338.556,259.307,283.141,248.991,257.94,230.346,267.047,277.922,262.923,293.575
261379_at,AT1G18720,1481.11,1609.45,1684.28,1444.35,1914.68,1462.12,1866.41,1908.63,2211.85,1865.47,1986.17,2009.51
261380_at,AT1G05400,4.35561,4.42373,15.6297,29.3859,17.8216,17.352,7.36974,19.65,24.519,34.358,13.0588,8.94786
261381_at,AT1G05460,51.6781,33.6011,25.6007,45.3041,28.2388,27.9936,33.4089,27.0945,24.2021,30.12,43.9369,22.3285
261382_at,AT1G05470,61.7559,39.686,26.9365,39.2435,30.5612,30.4927,36.6285,49.3553,43.4211,42.9112,39.6111,30.2591
261383_at,AT1G05380,215.612,238.401,220.795,242.45,286.882,215.005,224.116,255.227,233.322,200.131,243.654,224.223
261384_at,AT1G05440,50.5746,38.6459,47.7784,31.2777,48.0435,27.9829,42.5516,39.6024,39.6688,40.4341,56.6899,46.9931
261385_at,AT1G05450,27.1392,36.0276,115.947,79.6277,31.2436,24.8011,29.0176,19.0847,9.33163,24.2091,32.1251,33.5592
261386_at,AT1G05430,195.685,158.188,201.582,216.403,180.342,194.267,187.246,188.78,154.538,223.279,208.327,190.86
261387_at,AT1G05410,113.454,92.8985,103.808,101.759,98.0055,129.583,120.959,128.86,119.969,114.668,125.378,123.249
261388_at,AT1G05385,45.7394,68.4165,15.7299,42.8457,41.5586,39.5739,56.8226,62.7551,75.2309,43.2734,42.8224,78.4166
261389_s_at,,5.04614,0.969496,5.42978,1.16415,0.595252,2.39159,1.04141,0.647409,0.205401,4.27951,0.211513,0.637943
261390_at,AT1G35040,2.95137,1.54563,4.40496,26.1826,3.36992,2.03114,1.18821,1.89957,4.40682,4.0037,10.0619,10.6106
261391_at,AT1G35030,6.5844,1.45047,0.771431,13.2873,2.74745,1.28993,23.0111,1.84046,1.9419,2.30677,13.4983,5.75939
261392_at,AT1G79780,14.3543,25.8675,5.7934,14.7741,5.69513,18.4381,3.07498,6.98269,20.3383,10.5614,2.32161,2.06804
261393_at,AT1G79580,37.4438,30.9983,31.0699,17.5038,36.4594,31.2037,44.649,56.1166,39.7533,70.0968,64.9019,62.4441
261394_at,AT1G79680,34.6553,16.3126,19.0922,21.5473,33.1485,13.0131,12.3067,24.1647,22.6255,20.3717,22.1357,18.3716
261395_at,AT1G79700,119.791,198.572,120.321,124.066,159.821,144.753,137.507,148.654,121.544,117.434,103.589,152.511
261396_at,AT1G79800,12.9017,12.7808,5.20116,4.17777,17.2687,16.9346,10.292,2.99649,8.80559,18.5449,13.6091,10.7194
261397_at,AT1G79820,127.505,142.551,149.566,159.474,111.159,134.046,146.435,149.164,130.919,155.155,160.71,173.069
261398_at,AT1G79610,189.208,189.934,172.334,196.009,243.85,189.82,196.622,217.144,175.474,195.264,175.182,247.04
261399_at,AT1G79620,68.776,70.8031,28.937,63.6776,34.8786,48.5567,56.7812,62.1271,54.3439,40.381,52.2071,29.7063
261400_at,AT1G79630,73.7738,89.3249,75.8329,77.1822,104.873,83.5864,116.368,100.145,108.527,93.5527,90.9157,74.8463
261401_at,AT1G79640,38.6936,32.6238,45.3113,42.1088,36.7172,29.5152,32.8032,34.823,38.3175,29.1691,39.1203,31.1813
261402_at,AT1G79670,205.001,157.951,151.192,142.799,123.842,125.269,127.508,164.93,184.727,195.153,174.193,172.633
261403_at,AT1G79590,632.398,843.715,619.109,520.813,809.773,681.692,754.616,753.187,919.556,746.843,738.099,899.459
261404_at,AT1G18690,71.4609,54.8325,77.8291,57.2045,49.8818,79.7471,89.6131,71.5625,99.2376,85.3354,89.1267,71.7137
261405_at,AT1G18740,230.17,151.588,197.926,300.682,190.825,158.073,195.317,186.102,190.177,203.954,221.306,203.61
261406_at,AT1G18800,373.086,292.42,304.223,389.68,208.769,403.371,323.272,305.57,228.993,330.325,311.899,310.23
261407_at,AT1G18810,5.41209,0.609837,7.03996,9.69239,27.8834,1.47584,1.75008,6.47046,5.29779,18.841,14.555,9.96619
261408_s_at,AT1G07660 /// AT1G07820,942.221,787.449,911.016,1019.94,902.495,933.427,824.613,824.068,832.586,995.023,1031.19,931.053
261409_at,AT1G07640,64.3449,94.0866,77.3164,195.846,55.8073,92.08,98.832,88.3872,71.2414,94.7263,58.552,56.6325
261410_at,AT1G07610,10237.3,12069.2,10399.5,9905.6,10435.6,10175.3,11654.3,10751.5,9966.62,9449.85,10683.4,12196.3
261411_at,AT1G07790,712.881,853.375,751.828,851.161,727.624,853.617,670.147,774.302,647.03,802.47,789.575,689.236
261412_at,AT1G07890,10985.6,9554.47,9029.23,10029.0,10271.1,8139.5,8409.17,9382.74,8698.45,8131.91,8232.34,9137.44
261413_at,AT1G07630,290.935,203.921,207.976,187.822,234.996,243.425,245.693,231.787,241.81,256.62,246.198,237.698
261414_at,AT1G07795,63.0333,88.0833,62.2491,54.6561,64.2517,70.5714,73.1791,52.787,59.7027,56.0084,72.9357,71.6105
261415_at,AT1G07750,992.16,1396.22,957.749,1100.56,931.653,750.116,898.938,1038.3,968.096,635.235,740.067,874.968
261416_at,AT1G07770,5563.72,6354.39,5564.25,5861.97,7414.2,5598.55,5060.38,5067.83,4976.41,5682.6,5212.19,6339.95
261417_at,AT1G07700,161.508,259.004,263.392,221.589,215.489,244.1,254.675,249.913,352.015,325.469,273.966,281.33
261418_at,AT1G07830,612.685,635.793,712.517,916.023,698.025,762.665,668.603,634.354,640.052,686.323,719.439,758.41
261419_at,AT1G07840,205.886,275.988,181.665,105.581,146.836,98.0057,82.5246,66.4893,70.8208,98.9338,164.831,111.573
261420_at,AT1G07720,17.5044,6.77745,23.3529,21.3416,3.49605,10.9733,17.1656,18.9395,10.2889,19.6161,6.45401,1.34271
261421_at,AT1G18840,290.841,243.036,224.691,227.248,186.148,198.489,167.653,240.327,241.696,279.464,247.774,179.694
261422_at,AT1G18730,2.34425,10.789,0.720504,0.533004,2.90576,0.931334,5.74395,1.81766,2.89395,0.833046,14.4669,6.83361
261423_at,AT1G18750,16.7371,30.0923,23.5656,19.8314,22.7994,16.4691,13.9945,16.1898,33.7974,31.3336,36.5323,12.4178
261424_at,AT1G18700,283.356,206.701,384.941,287.561,330.517,332.357,307.166,346.151,266.621,253.53,356.7,319.861
261425_at,AT1G18880,866.081,1187.8,763.986,1816.98,898.657,1033.91,864.414,1145.26,1388.44,1015.72,908.154,598.439
261426_at,AT1G18680,22.0248,53.7219,58.7925,39.207,74.9506,41.0457,43.2213,57.4514,47.4982,59.0498,60.1824,73.757
261427_at,AT1G18670,117.83,78.2008,119.866,125.951,92.6093,142.389,107.851,82.7581,170.773,117.7,121.9,58.8559
261428_at,AT1G18870,155.041,206.185,946.142,1062.15,567.995,730.421,467.745,440.796,540.546,544.061,694.008,754.207
261429_at,AT1G18860,107.57,100.913,132.269,64.1031,100.741,131.879,134.322,114.42,174.103,186.414,161.411,239.214
261430_at,AT1G18830,31.965,26.2752,27.9668,41.0526,28.6502,15.4195,3.44055,12.2911,13.1628,18.7891,11.4851,11.0358
261431_at,AT1G18710,14.0899,6.74033,1.83101,3.46363,16.949,0.630169,0.680427,5.91679,4.3319,1.76554,2.24995,11.1118
261432_at,AT1G07680,11.5197,7.1972,12.4345,5.38349,1.92279,1.53669,2.37447,24.351,11.3196,20.5721,4.51351,2.73191
261433_s_at,AT1G07670 /// AT1G07810,801.436,867.396,759.099,801.912,875.856,832.869,792.148,747.166,813.09,774.52,786.788,943.365
261434_at,AT1G07650,78.0805,101.623,84.8325,72.367,70.6163,70.5869,92.0266,122.085,142.019,101.668,102.182,104.322
261435_at,AT1G07615 /// AT1G07620,78.3571,68.2394,58.9105,76.7568,100.129,81.0124,73.3879,64.3793,53.4583,87.6373,61.0618,78.9845
261436_at,AT1G07870,175.625,213.947,255.142,211.359,245.675,236.696,301.759,241.538,273.728,209.06,283.988,273.48
261437_at,AT1G07745,12.0101,12.4645,6.86653,20.0966,25.1048,10.7364,20.1933,20.1962,4.13146,23.6268,17.4089,16.269
261438_at,AT1G07590 /// AT1G07600,21419.1,19139.8,17437.8,19541.3,19433.5,15950.7,15401.0,18085.4,15751.1,17015.8,15210.4,17521.6
261439_at,AT1G28395,481.604,474.642,548.485,577.013,564.399,513.37,533.253,470.185,387.744,541.538,532.238,541.724
261440_at,AT1G28510,605.792,614.195,601.543,574.156,676.296,711.234,593.565,570.704,582.265,645.473,587.491,629.57
261441_at,AT1G28470,112.218,106.933,197.721,205.162,194.91,195.955,195.915,220.592,228.28,197.868,223.68,224.008
261442_at,AT1G28375,11.6118,1.69923,4.97078,1.89616,2.35811,0.566576,1.55627,0.641875,19.1803,1.72889,1.61546,11.2409
261443_at,AT1G28480,66.4332,159.006,369.528,353.117,128.191,155.426,142.438,137.142,141.324,120.501,102.724,135.937
261444_at,AT1G28490,214.431,257.892,277.199,261.038,206.155,243.013,259.628,229.24,238.375,243.69,250.202,235.345
261445_at,AT1G28380,202.314,175.531,232.545,193.046,145.242,199.519,213.757,213.242,239.292,199.87,213.799,248.701
261446_at,AT1G21170,51.9394,57.7657,31.2937,18.9398,34.16,30.4208,30.0483,46.0126,51.5649,46.1043,31.556,20.6417
261447_at,AT1G21160,65.4394,49.1038,64.6138,65.9725,46.1043,96.8805,102.85,102.475,95.1125,93.2255,104.782,123.049
261448_at,AT1G21140,238.008,188.79,169.853,116.44,219.907,177.211,393.847,595.983,134.851,185.295,144.92,113.144
261449_at,AT1G21120,97.5445,122.69,218.945,210.099,108.22,104.248,124.677,115.596,111.164,132.159,108.129,110.449
261450_s_at,AT1G21110 /// AT1G21120,338.117,433.243,600.965,472.787,378.733,406.261,478.172,354.444,415.11,415.655,363.544,410.303
261451_at,AT1G21060,34.0265,22.6144,27.6528,51.6504,24.963,30.522,24.4386,20.3071,13.4692,20.1827,20.4072,18.1706
261452_s_at,,15.6561,17.4177,8.45423,19.876,21.3905,6.52259,13.0922,9.20866,11.0665,2.22647,2.98215,16.7372
261453_at,AT1G21130,137.375,86.0362,129.49,99.5854,19.9839,21.898,40.8571,36.0493,49.1661,45.7844,66.1736,65.6727
261454_at,AT1G21090,135.892,94.6256,80.3046,104.677,95.2934,92.927,102.184,67.6471,83.8028,81.0627,90.3017,68.5311
261455_at,AT1G21070,101.217,111.894,75.2587,96.5077,94.7395,82.1057,85.0754,57.984,89.0831,96.4043,95.8504,79.0233
261456_at,AT1G21050,250.484,348.015,394.465,563.116,314.295,460.551,432.508,564.955,476.873,337.866,340.354,232.316
261457_at,AT1G21065 /// AT4G02440,384.468,313.5,342.584,251.643,279.008,335.286,315.036,349.97,304.418,400.876,339.188,357.905
261458_at,AT1G21080,391.984,546.847,469.596,413.688,424.774,489.237,519.337,487.791,501.845,455.962,503.623,578.335
261459_at,AT1G21100,548.66,626.318,573.672,399.271,314.439,337.847,333.744,421.486,414.428,240.172,262.075,311.758
261460_at,AT1G07880,33.6602,28.0999,20.0046,39.2407,19.6897,31.411,38.8154,26.9591,24.4069,22.6596,24.6242,16.9181
261461_at,AT1G07860 /// AT1G07870,1.3674,0.88502,1.36748,20.2922,3.87082,0.684073,1.09899,9.68565,4.92015,11.2481,0.661592,0.569442
261462_at,AT1G07850,11.7777,1.66025,2.12012,1.03821,2.24877,8.28743,14.8595,3.07533,2.70361,14.5615,12.103,0.809524
261463_at,AT1G07730 /// AT1G07740,22.3508,7.65936,20.5347,15.5958,29.2679,17.0507,18.099,17.5839,24.0371,19.9103,16.8633,21.0096
261464_at,AT1G07730 /// AT1G07740,334.18,304.03,242.264,226.639,363.639,312.896,272.355,305.567,370.617,323.828,302.112,460.426
261465_at,AT1G07705,168.345,150.044,145.262,140.156,145.371,166.432,163.279,139.945,156.565,152.473,186.61,138.971
261466_at,AT1G07690,24.4416,43.9423,37.6997,20.2174,12.8664,27.7424,46.6983,34.0696,53.4456,34.4469,55.5629,52.6472
261467_at,AT1G28520,53.8414,36.024,40.9517,50.0153,67.3661,53.3432,36.3257,46.3378,38.4779,53.8317,38.0864,40.9546
261468_s_at,AT1G27860 /// AT1G28500,8.23923,6.5246,18.9499,3.11014,16.706,5.85385,18.7275,17.8083,6.46856,21.7506,10.0142,21.4964
261469_at,AT1G28340,424.574,382.983,355.215,289.295,321.209,361.452,310.54,352.885,341.327,360.737,318.376,340.882
261470_at,AT1G28370,51.2026,71.6362,33.4472,72.0139,43.2048,33.7748,43.5074,49.9023,48.2559,37.9873,35.9477,57.0263
261471_at,AT1G14460,66.3856,44.499,73.0603,78.8075,71.4388,71.3193,64.3214,62.7001,74.1585,59.4281,86.2381,90.0417
261472_at,AT1G14470,0.798802,13.138,10.6482,19.0166,18.9216,12.5186,1.31724,11.5189,0.577318,3.57803,7.76673,1.1308
261473_at,AT1G14490,6.28789,5.67904,20.9218,3.19848,5.13517,4.18603,3.26034,4.43473,4.09115,2.98221,1.94556,5.79268
261474_at,AT1G14540,417.511,283.591,452.0,359.744,408.811,355.37,329.069,368.931,394.466,395.095,393.607,458.648
261475_at,AT1G14550,99.4184,77.4658,263.967,115.829,158.966,230.766,290.158,269.429,256.131,233.603,288.491,319.095
261476_at,AT1G14480,20.3147,54.7757,41.8192,163.682,32.8589,26.9722,40.4363,30.7763,41.0453,27.1876,23.7248,19.3931
261477_at,AT1G14310,90.8983,144.962,146.896,109.089,101.106,123.245,107.38,114.794,112.529,96.6927,102.971,136.578
261478_at,AT1G14520,18.5023,9.38053,10.9733,9.49484,4.25547,17.6413,10.6276,19.2301,6.53491,7.91313,0.734134,23.2573
261479_at,AT1G14380,209.261,231.648,128.049,199.604,116.132,150.168,113.157,187.42,194.169,170.36,166.846,164.112
261480_at,AT1G14280,37.9214,39.6834,46.1186,31.2079,20.0466,34.1726,44.8527,45.9089,36.1535,32.3904,49.812,60.6509
261481_at,AT1G14260,56.0258,40.484,47.215,70.7093,42.7397,40.0864,28.0715,29.3908,31.6967,47.4182,38.8851,32.7262
261482_at,AT1G14530,85.1742,86.7289,77.6686,82.5497,91.3318,74.8416,75.4444,86.8822,79.114,96.8948,70.5046,108.713
261483_at,AT1G14270,52.1402,67.974,50.2919,55.0314,78.0545,49.9174,37.2558,48.9992,67.5526,63.4119,46.5817,60.3843
261484_at,AT1G14400,2348.09,2775.22,2244.35,2031.38,2298.57,2226.6,2609.31,2593.1,2645.09,2374.96,2489.51,2759.67
261485_at,AT1G14360,475.222,640.832,355.946,286.913,273.742,351.457,368.759,323.271,386.774,358.346,409.377,413.058
261486_at,AT1G14510,612.93,490.777,493.077,536.802,484.284,436.628,546.591,555.908,575.702,489.433,567.964,554.522
261487_at,AT1G14340,245.826,243.591,238.204,228.463,325.807,276.895,295.548,264.572,334.37,294.295,351.241,273.932
261488_at,AT1G14345,25.4193,37.8274,46.0767,34.8511,41.7238,40.291,31.9652,38.3813,47.6853,40.2669,37.3547,48.7058
261489_at,AT1G14450,1416.74,1705.01,1682.36,1369.98,1920.09,1615.06,1680.4,1838.22,1551.22,1846.47,1665.08,1580.01
261490_at,AT1G14320,8155.22,7792.14,8295.35,9268.32,9471.2,8260.48,7358.27,7520.34,6918.81,7863.53,7516.59,8632.99
261491_at,AT1G14350,97.4205,67.23,86.4199,75.1726,56.7046,83.8449,74.4408,60.5408,76.2483,77.7257,85.4012,58.4177
261492_at,AT1G14290,329.352,405.114,331.712,285.602,270.762,340.074,337.157,389.19,342.007,369.7,383.971,389.996
261493_at,AT1G14410,114.268,124.622,132.637,191.916,156.828,184.249,154.232,118.23,111.714,139.833,152.338,110.801
261494_at,AT1G28420,123.789,112.146,113.976,108.339,169.269,83.6124,90.8427,88.5628,128.297,127.272,123.854,116.286
261495_at,AT1G28410,289.393,238.236,241.233,235.003,288.988,235.169,239.219,256.192,232.218,281.45,250.275,303.778
261496_at,AT1G28360,28.8074,12.3884,5.11107,16.097,17.7587,24.98,16.4686,26.7147,16.7949,17.2001,14.3657,28.9383
261497_x_at,AT1G28460,0.650047,3.37255,17.1645,22.1569,10.4829,7.60854,15.88,11.2801,4.65012,21.4609,11.2606,12.9818
261498_at,AT1G28440,659.328,867.412,536.732,850.825,615.986,630.689,612.239,645.232,835.277,609.669,599.525,522.256
261499_at,AT1G28430,3.43677,15.0755,2.5621,10.4494,3.33454,2.58657,0.839722,3.07015,7.70809,8.16133,5.05728,12.5721
261500_at,AT1G28400,2792.44,2799.48,2123.09,3256.4,2178.05,2228.48,2037.68,2204.45,2038.43,2170.41,1939.83,1751.22
261501_at,AT1G28390,97.783,84.0557,120.569,111.207,77.9773,120.739,98.2252,93.4012,62.8164,93.1351,57.1535,72.6894
261502_at,AT1G14440,3.01886,0.996248,1.57138,1.6204,1.34902,1.1338,1.57632,15.3128,0.981116,1.60328,8.85716,1.2449
261503_at,AT1G71691,34.6447,31.1166,28.8579,31.7335,19.3485,23.9793,27.1059,25.4477,28.9276,14.7947,19.5797,24.4905
261504_at,AT1G71692,71.1435,65.8905,68.0107,82.6104,82.5776,64.8742,75.468,62.6179,84.1706,59.8879,67.0699,53.1112
261505_at,AT1G71696,61.0191,86.8547,72.4114,41.9365,115.715,78.4933,76.3258,77.0636,54.2369,58.5653,64.9762,85.0788
261506_at,AT1G71697,970.278,855.31,519.386,349.517,490.272,571.36,556.75,573.908,668.977,570.526,571.328,519.113
261507_at,AT1G71720,39.1573,64.1225,49.917,65.6931,35.3277,44.219,33.9652,46.3313,53.6086,41.8593,34.9934,58.6938
261508_at,AT1G71730,429.917,444.366,385.123,394.654,444.798,446.961,435.365,405.167,424.901,446.535,435.882,340.466
261509_at,AT1G71740,465.235,701.668,555.932,632.666,716.244,654.94,685.59,699.765,696.895,624.95,713.081,796.579
261510_at,AT1G71760,31.2797,18.1523,20.0371,13.9661,2.08153,24.315,9.61995,16.2186,8.52516,29.1649,16.179,33.9158
261511_at,AT1G71770,17.8316,14.7323,19.6145,10.4412,12.7454,10.4388,23.2909,4.63632,12.9473,8.21449,8.52233,9.47402
261512_at,AT1G71790,169.596,243.102,174.729,197.111,202.035,167.996,159.162,184.86,181.977,169.177,236.75,154.044
261513_at,AT1G71840,559.639,608.293,569.122,761.125,569.078,682.099,585.616,619.912,667.899,627.97,613.746,619.363
261514_at,AT1G71870,101.352,91.2456,156.411,169.443,155.549,150.328,195.911,160.841,130.77,146.223,139.782,85.7988
261515_at,AT1G71800,181.745,226.602,161.199,141.016,158.264,155.949,170.412,146.971,193.485,163.495,163.221,170.593
261516_at,AT1G71750,81.3433,73.6942,71.0069,84.9585,52.3413,73.4472,79.148,57.2764,74.9272,60.0952,60.2006,65.4406
261517_at,AT1G71780,946.013,1039.24,1153.37,992.487,1020.95,1352.88,1256.87,1213.97,1048.56,1218.79,1330.63,1227.71
261518_at,AT1G71695,86.3703,86.6768,129.787,164.384,105.198,127.835,110.641,114.934,70.6892,101.098,86.8064,59.2148
261519_at,AT1G71810,76.7981,75.592,68.225,63.4089,71.5166,72.4723,87.9162,73.9679,68.1445,80.13,62.1435,67.3659
261520_at,AT1G71820,382.21,198.511,335.07,261.118,277.552,270.64,313.027,324.58,310.053,342.667,418.946,330.543
261521_at,AT1G71830,157.787,158.623,126.41,218.688,147.313,149.058,149.114,102.357,157.338,152.045,175.678,115.058
261522_at,AT1G71710,108.241,59.9969,88.807,59.2414,114.479,87.1876,69.8475,93.9496,55.7537,128.01,94.6435,95.6755
261523_at,AT1G71860,875.546,863.443,817.963,780.901,1012.55,843.462,921.257,932.957,963.918,900.779,963.369,836.875
261524_at,AT1G14300,247.828,227.533,248.129,295.434,261.463,309.944,284.895,271.88,277.585,238.652,247.154,277.063
261525_at,AT1G14330,309.355,301.245,299.526,271.022,325.695,272.416,286.993,298.344,276.476,309.713,259.719,336.67
261526_at,AT1G14370,291.237,296.771,345.683,273.692,272.664,273.171,289.346,288.773,288.063,274.968,264.223,270.063
261527_at,AT1G14390,78.0082,67.5905,75.8406,56.0485,82.1547,65.5432,65.5102,86.63,71.2109,61.9125,96.9599,90.2256
261528_at,AT1G14420,2.20434,6.6498,1.60327,0.528413,2.81534,1.3598,1.82165,1.60515,0.898634,1.56007,1.74105,2.21849
261529_at,AT1G14430,10.1142,7.09492,10.0807,8.23039,21.7752,11.5132,12.5494,10.7755,12.7079,9.16678,3.64857,14.2632
261530_at,AT1G63460,600.374,546.242,727.331,626.703,709.237,627.389,758.15,641.908,568.509,695.59,711.096,830.056
261531_at,AT1G63490,46.5976,109.188,75.3944,63.6718,105.921,71.4911,59.2899,66.4666,83.8625,63.8033,76.5804,76.529
261532_at,AT1G71680,1.89654,4.48137,8.09666,20.4275,8.42877,2.24498,0.993497,0.588058,2.93743,14.313,3.7711,7.00647
261533_at,AT1G71690,29.503,3.68879,3.54614,4.0014,11.7313,14.485,2.57892,2.82065,1.98617,1.98664,10.6718,20.919
261534_at,AT1G01820,370.271,453.292,331.448,270.947,405.825,367.812,480.645,488.481,494.968,432.622,414.297,470.273
261535_at,AT1G01725,54.5686,66.032,69.985,52.1253,78.5511,72.9135,58.5406,86.2214,91.4817,114.754,83.329,78.0166
261536_at,AT1G01790,109.308,136.004,95.5345,108.729,83.7273,100.33,100.213,117.897,129.949,88.0452,84.2676,79.3166
261537_at,AT1G01800,1164.9,1155.45,1191.21,1044.98,1412.92,1304.27,1190.84,1287.52,1138.94,1049.46,1035.71,1206.19
261538_at,AT1G01830,73.8153,62.4412,48.2511,44.5663,53.2318,43.6193,55.4346,51.8064,61.3738,61.1397,61.815,50.7513
261539_at,AT1G01840,55.0952,29.4776,25.6105,34.2969,49.0256,40.097,38.208,35.874,47.4551,45.4837,50.9833,31.3101
261540_at,AT1G63610,98.1045,108.785,120.63,105.207,110.389,83.2868,72.7553,92.4127,92.0349,97.1281,111.702,92.7973
261541_at,AT1G63600,5.69285,1.46328,9.67865,6.84564,8.17233,2.74246,1.23954,2.32313,9.3682,15.6386,7.22602,4.72059
261542_at,AT1G63560,1.05335,3.06453,2.1175,2.62759,5.83873,1.19807,2.47335,10.424,3.42319,4.70334,0.617851,1.4288
261543_at,AT1G63550,10.4825,3.24692,10.2665,18.7125,14.7382,14.8307,7.66669,14.6286,14.9456,9.53525,21.3271,4.94474
261544_at,AT1G63540,1.41305,7.58348,2.07681,3.24576,2.37219,1.84084,2.99503,1.38242,0.736597,2.1225,1.26117,2.29831
261545_at,AT1G63530,94.5235,67.4961,63.682,83.6069,109.765,89.8461,135.554,112.998,92.7394,69.7374,65.7867,69.9564
261546_at,AT1G63520,10.0393,20.9034,13.7196,33.9207,12.6811,8.57734,15.5545,19.492,15.4108,2.42452,16.4971,2.05563
261547_at,AT1G63500,288.325,261.543,217.966,198.283,253.29,259.135,243.051,260.171,290.431,225.561,266.788,272.843
261548_at,AT1G63480,41.1089,56.8768,62.924,49.6807,39.0502,57.9929,53.7342,27.7684,56.988,57.6624,37.7784,43.0142
261549_at,AT1G63470,181.121,161.69,165.634,221.245,149.737,190.869,162.282,134.29,152.397,143.5,199.053,154.054
261550_at,AT1G63450,168.527,252.81,72.1326,69.1251,149.366,145.207,107.978,119.489,163.031,126.793,134.078,169.25
261551_at,AT1G63440,251.571,265.426,337.865,379.632,318.669,355.848,334.686,337.143,372.736,334.6,295.753,298.879
261552_at,AT1G63430,136.478,135.325,145.164,176.442,167.233,141.259,87.9527,98.2699,132.881,148.122,152.515,117.517
261553_at,AT1G63420,90.0948,150.196,93.4125,155.121,111.797,92.2835,93.0969,102.546,93.3816,92.9164,92.4337,83.0467
261554_at,AT1G63400,2.04416,15.2628,6.61238,6.49566,4.2381,8.25067,8.02969,5.1226,11.4389,4.47329,4.48818,9.60934
261555_s_at,AT1G63230 /// AT1G63630,14.7337,10.4004,18.442,8.92047,0.662798,10.8237,0.878841,14.103,2.2776,9.80607,11.3687,14.7724
261556_s_at,AT1G62600 /// AT1G63390,50.2003,69.9457,99.9794,60.5122,51.334,80.9606,93.1068,68.0426,62.4987,67.5373,94.7359,85.7084
261557_at,AT1G63640,132.432,156.722,97.534,151.939,80.2364,113.444,110.891,134.888,113.5,120.515,100.371,90.504
261558_at,AT1G01770,69.0744,107.612,56.5738,51.6781,59.2375,60.2181,71.9598,87.119,92.3661,101.621,61.8298,70.1833
261559_at,AT1G01780,244.326,269.87,117.26,107.553,97.3937,117.266,146.45,158.02,177.964,177.017,141.736,138.708
261560_at,AT1G01710,212.022,233.248,210.37,210.711,229.823,197.801,188.053,221.575,220.565,214.008,183.166,189.245
261561_at,AT1G01730,312.202,281.788,202.459,235.76,334.237,304.338,239.685,225.045,325.079,327.085,324.764,328.571
261562_at,AT1G01750,717.19,702.809,442.49,320.014,421.733,569.047,443.169,520.905,470.393,518.935,523.408,644.026
261563_at,AT1G01630,555.489,707.46,615.546,434.715,671.044,644.905,618.3,634.721,583.841,637.377,789.221,531.019
261564_at,AT1G01720,446.289,674.72,943.736,1068.88,591.108,724.819,695.434,727.334,640.517,681.479,538.118,611.747
261565_at,AT1G33220,6.57878,5.75691,2.3465,4.03286,5.7167,19.4062,12.4451,1.60276,10.7328,1.93154,2.00922,19.2135
261566_at,AT1G33230,475.239,416.641,493.425,467.095,488.376,614.635,556.206,608.932,545.448,616.644,600.076,544.015
261567_at,AT1G33055,215.697,515.857,9.72773,39.0937,53.1214,34.3957,88.2179,147.489,290.131,124.539,112.751,108.262
261568_at,AT1G01030,5.56711,0.938044,9.0164,2.01806,2.27581,1.23357,16.6795,3.01386,3.30763,9.6933,2.75034,7.93228
261569_at,AT1G01060,263.602,249.768,237.791,217.798,323.803,279.504,262.465,241.695,328.107,218.618,249.805,247.763
